Time,Sensor0,Sensor1,Sensor2,Sensor3,Sensor4
2021-11-11 09:57:20.396938,78.434,79.109,78.758,78.941,78.856
2021-11-11 09:57:22.857473,78.434,79.095,78.772,78.941,78.856
2021-11-11 09:57:25.363708,78.434,79.109,78.772,78.941,78.856
2021-11-11 09:57:27.789548,78.448,79.123,78.786,78.941,78.856
2021-11-11 09:57:30.243623,78.434,79.123,78.772,78.941,78.856
2021-11-11 09:57:32.697366,78.448,79.109,78.772,78.927,78.842
2021-11-11 09:57:35.459930,78.434,79.123,78.772,78.927,78.842
2021-11-11 09:57:37.946177,78.42,79.109,78.786,78.912,78.842
2021-11-11 09:57:40.513581,78.434,79.123,78.786,78.927,78.842
2021-11-11 09:57:43.341712,78.448,79.109,78.786,78.912,78.856
2021-11-11 09:57:45.880238,78.463,79.123,78.786,78.927,78.856
2021-11-11 09:57:48.376025,78.448,79.123,78.786,78.912,78.856
2021-11-11 09:57:50.922133,78.463,79.138,78.786,78.912,78.856
2021-11-11 09:57:53.629984,78.448,79.123,78.8,78.927,78.856
2021-11-11 09:57:56.103469,78.463,79.138,78.786,78.927,78.87
2021-11-11 09:57:58.799962,78.448,79.123,78.786,78.927,78.856
2021-11-11 09:58:01.314178,78.477,79.138,78.8,78.941,78.856
2021-11-11 09:58:03.860627,78.448,79.138,78.786,78.941,78.856
2021-11-11 09:58:06.345313,78.448,79.138,78.786,78.941,78.842
2021-11-11 09:58:08.841397,78.463,79.138,78.786,78.927,78.856
2021-11-11 09:58:11.517188,78.448,79.152,78.8,78.927,78.856
2021-11-11 09:58:13.967470,78.477,79.152,78.8,78.941,78.856
2021-11-11 09:58:16.449728,78.463,79.152,78.8,78.927,78.856
2021-11-11 09:58:18.884729,78.477,79.152,78.8,78.941,78.856
2021-11-11 09:58:21.307765,78.477,79.166,78.8,78.941,78.87
2021-11-11 09:58:23.787836,78.491,79.166,78.8,78.969,78.87
2021-11-11 09:58:26.267673,78.491,79.18,78.8,78.955,78.884
2021-11-11 09:58:28.706876,78.491,79.18,78.8,78.969,78.856
2021-11-11 09:58:31.190839,78.491,79.166,78.8,78.969,78.856
2021-11-11 09:58:33.628774,78.491,79.18,78.814,78.969,78.856
2021-11-11 09:58:36.046448,78.463,79.166,78.8,78.955,78.856
2021-11-11 09:58:38.517537,78.477,79.166,78.814,78.955,78.87
2021-11-11 09:58:40.971573,78.448,79.18,78.828,78.955,78.898
2021-11-11 09:58:43.433547,78.463,79.166,78.814,78.955,78.856
2021-11-11 09:58:45.984425,78.477,79.166,78.8,78.941,78.87
2021-11-11 09:58:48.513877,78.477,79.166,78.786,78.941,78.856
2021-11-11 09:58:50.969749,78.477,79.138,78.772,78.927,78.856
2021-11-11 09:58:53.393701,78.477,79.166,78.772,78.927,78.856
2021-11-11 09:58:55.990640,78.463,79.166,78.786,78.927,78.856
2021-11-11 09:58:58.422728,78.477,79.18,78.772,78.912,78.856
2021-11-11 09:59:00.961893,78.448,79.166,78.786,78.927,78.87
2021-11-11 09:59:03.635034,78.448,79.166,78.786,78.941,78.884
2021-11-11 09:59:06.144246,78.463,79.152,78.786,78.941,78.87
2021-11-11 09:59:08.692943,78.448,79.166,78.786,78.941,78.87
2021-11-11 09:59:11.285242,78.448,79.166,78.8,78.927,78.884
2021-11-11 09:59:13.789030,78.448,79.166,78.814,78.927,78.884
2021-11-11 09:59:16.248475,78.448,79.166,78.8,78.941,78.898
2021-11-11 09:59:18.913630,78.434,79.18,78.8,78.941,78.898
2021-11-11 09:59:21.488246,78.448,79.166,78.786,78.927,78.898
2021-11-11 09:59:23.940750,78.463,79.18,78.8,78.927,78.898
2021-11-11 09:59:26.493608,78.448,79.194,78.814,78.927,78.898
2021-11-11 09:59:29.224263,78.463,79.194,78.814,78.941,78.898
2021-11-11 09:59:31.729347,78.477,79.194,78.814,78.955,78.898
2021-11-11 09:59:34.185134,78.477,79.18,78.814,78.941,78.898
2021-11-11 09:59:36.611669,78.477,79.194,78.814,78.941,78.884
2021-11-11 09:59:39.015017,78.491,79.208,78.814,78.941,78.884
2021-11-11 09:59:41.430010,78.491,79.208,78.814,78.941,78.898
2021-11-11 09:59:43.889119,78.477,79.194,78.814,78.941,78.912
2021-11-11 09:59:46.336424,78.491,79.222,78.828,78.927,78.912
2021-11-11 09:59:48.819176,78.491,79.208,78.828,78.941,78.927
2021-11-11 09:59:51.324271,78.477,79.208,78.842,78.955,78.927
2021-11-11 09:59:53.823722,78.491,79.222,78.814,78.969,78.912
2021-11-11 09:59:56.559014,78.491,79.222,78.828,78.969,78.912
2021-11-11 09:59:59.026262,78.505,79.222,78.828,78.969,78.912
2021-11-11 10:00:01.560326,78.477,79.222,78.828,78.969,78.912
2021-11-11 10:00:04.229913,78.463,79.236,78.814,78.955,78.884
2021-11-11 10:00:06.933531,78.491,79.25,78.814,78.955,78.898
2021-11-11 10:00:09.468015,78.477,79.236,78.828,78.955,78.898
2021-11-11 10:00:11.961642,78.491,79.236,78.828,78.955,78.912
2021-11-11 10:00:14.448770,78.477,79.222,78.828,78.955,78.912
2021-11-11 10:00:17.233496,78.491,79.222,78.842,78.955,78.941
2021-11-11 10:00:19.793767,78.477,79.236,78.842,78.969,78.927
2021-11-11 10:00:22.317520,78.491,79.236,78.842,78.969,78.927
2021-11-11 10:00:24.814513,78.477,79.222,78.842,78.969,78.927
2021-11-11 10:00:27.333865,78.463,79.236,78.856,78.983,78.912
2021-11-11 10:00:29.824351,78.448,79.222,78.856,78.983,78.927
2021-11-11 10:00:32.321963,78.463,79.222,78.842,78.997,78.912
2021-11-11 10:00:34.822856,78.448,79.222,78.856,78.983,78.898
2021-11-11 10:00:37.330924,78.477,79.236,78.842,78.983,78.898
2021-11-11 10:00:40.155075,78.463,79.25,78.856,78.969,78.912
2021-11-11 10:00:42.905491,78.463,79.25,78.842,78.969,78.898
2021-11-11 10:00:45.758956,78.448,79.236,78.842,78.969,78.912
2021-11-11 10:00:48.287778,78.463,79.222,78.828,78.969,78.912
2021-11-11 10:00:50.842174,78.463,79.236,78.828,78.969,78.884
2021-11-11 10:00:53.573745,78.463,79.236,78.828,78.955,78.912
2021-11-11 10:00:56.043848,78.463,79.25,78.828,78.969,78.927
2021-11-11 10:00:58.534953,78.463,79.236,78.842,78.969,78.912
2021-11-11 10:01:01.067639,78.463,79.236,78.842,78.983,78.941
2021-11-11 10:01:03.602522,78.463,79.236,78.856,78.983,78.941
2021-11-11 10:01:06.120149,78.477,79.236,78.87,78.997,78.941
2021-11-11 10:01:08.678780,78.477,79.236,78.856,78.997,78.941
2021-11-11 10:01:11.218423,78.463,79.236,78.87,78.997,78.941
2021-11-11 10:01:14.025735,78.477,79.25,78.87,78.997,78.955
2021-11-11 10:01:16.803945,78.463,79.25,78.884,78.997,78.969
2021-11-11 10:01:19.316096,78.463,79.25,78.87,78.997,78.969
2021-11-11 10:01:21.823850,78.463,79.25,78.87,79.025,78.969
2021-11-11 10:01:24.580859,78.448,79.264,78.884,79.039,78.983
2021-11-11 10:01:27.091586,78.448,79.25,78.884,79.039,78.983
2021-11-11 10:01:29.561573,78.448,79.25,78.898,79.039,78.997
2021-11-11 10:01:32.157474,78.434,79.25,78.912,79.039,78.983
2021-11-11 10:01:35.252395,78.434,79.25,78.898,79.039,78.983
2021-11-11 10:01:37.820598,78.434,79.25,78.912,79.053,78.997
2021-11-11 10:01:40.333668,78.42,79.25,78.898,79.039,78.983
2021-11-11 10:01:43.816094,78.392,79.25,78.912,79.039,78.969
2021-11-11 10:01:46.318126,78.406,79.25,78.912,79.039,78.983
2021-11-11 10:01:48.768680,78.392,79.25,78.912,79.039,78.997
2021-11-11 10:01:52.404600,78.378,79.264,78.912,79.039,78.983
2021-11-11 10:01:54.899983,78.378,79.264,78.912,79.025,78.997
2021-11-11 10:01:57.658849,78.392,79.264,78.912,79.053,78.997
2021-11-11 10:02:00.246922,78.378,79.25,78.927,79.067,78.983
2021-11-11 10:02:02.930377,78.392,79.264,78.927,79.053,78.983
2021-11-11 10:02:05.602492,78.378,79.25,78.927,79.067,79.025
2021-11-11 10:02:08.194738,78.364,79.236,78.941,79.067,79.025
2021-11-11 10:02:11.036743,78.364,79.264,78.941,79.067,79.025
2021-11-11 10:02:13.526005,78.378,79.264,78.927,79.067,78.997
2021-11-11 10:02:16.045294,78.364,79.25,78.927,79.067,78.997
2021-11-11 10:02:18.565577,78.364,79.25,78.927,79.067,78.997
2021-11-11 10:02:21.344903,78.322,79.25,78.927,79.053,79.011
2021-11-11 10:02:24.704853,78.336,79.236,78.941,79.053,79.025
2021-11-11 10:02:27.241943,78.336,79.236,78.941,79.053,79.011
2021-11-11 10:02:29.836356,78.336,79.25,78.941,79.053,78.997
2021-11-11 10:02:32.659307,78.322,79.264,78.955,79.053,78.997
2021-11-11 10:02:35.770442,78.322,79.236,78.955,79.053,78.997
2021-11-11 10:02:38.253715,78.322,79.25,78.941,79.039,78.997
2021-11-11 10:02:40.889263,78.35,79.25,78.941,79.053,78.983
2021-11-11 10:02:43.509927,78.336,79.25,78.941,79.039,78.997
2021-11-11 10:02:46.088225,78.364,79.25,78.955,79.039,79.011
2021-11-11 10:02:48.628975,78.35,79.25,78.941,79.039,79.025
2021-11-11 10:02:51.166035,78.35,79.236,78.955,79.025,78.997
2021-11-11 10:02:53.653775,78.35,79.236,78.941,79.039,79.011
2021-11-11 10:02:56.249933,78.336,79.264,78.955,79.039,79.011
2021-11-11 10:02:58.785025,78.336,79.25,78.955,79.039,79.025
2021-11-11 10:03:01.451217,78.35,79.25,78.955,79.025,79.039
2021-11-11 10:03:04.087767,78.364,79.25,78.941,79.025,79.011
2021-11-11 10:03:06.608300,78.378,79.236,78.955,78.997,78.997
2021-11-11 10:03:10.464659,78.378,79.25,78.941,78.997,79.011
2021-11-11 10:03:13.064366,78.392,79.264,78.941,78.983,78.997
2021-11-11 10:03:15.590938,78.406,79.25,78.941,78.983,79.025
2021-11-11 10:03:18.214857,78.392,79.25,78.955,78.983,79.011
2021-11-11 10:03:20.817668,78.42,79.264,78.941,78.983,78.983
2021-11-11 10:03:23.479085,78.42,79.25,78.941,78.983,79.011
2021-11-11 10:03:26.057215,78.42,79.264,78.941,78.997,78.997
2021-11-11 10:03:28.868769,78.42,79.25,78.941,78.997,79.011
2021-11-11 10:03:31.453586,78.448,79.25,78.941,78.997,79.025
2021-11-11 10:03:33.948125,78.463,79.25,78.941,79.025,79.025
2021-11-11 10:03:38.322691,78.463,79.264,78.955,79.025,79.039
2021-11-11 10:03:41.065554,78.463,79.264,78.955,79.039,79.053
2021-11-11 10:03:43.731436,78.463,79.264,78.969,79.039,79.039
2021-11-11 10:03:46.572387,78.477,79.278,78.955,79.053,79.053
2021-11-11 10:03:49.106385,78.477,79.278,78.955,79.053,79.039
2021-11-11 10:03:51.589515,78.491,79.278,78.941,79.053,78.997
2021-11-11 10:03:54.075053,78.505,79.292,78.941,79.025,79.025
2021-11-11 10:03:56.605956,78.519,79.306,78.941,79.025,79.039
2021-11-11 10:03:59.449428,78.477,79.278,78.955,79.039,79.025
2021-11-11 10:04:02.012302,78.491,79.25,78.955,79.053,79.039
2021-11-11 10:04:04.617755,78.491,79.264,78.955,79.053,79.025
2021-11-11 10:04:07.179293,78.477,79.278,78.955,79.053,79.039
2021-11-11 10:04:09.759958,78.505,79.292,78.955,79.067,79.025
2021-11-11 10:04:12.335450,78.519,79.292,78.941,79.067,79.039
2021-11-11 10:04:14.947248,78.533,79.306,78.955,79.053,79.053
2021-11-11 10:04:17.737212,78.533,79.306,78.955,79.067,79.025
2021-11-11 10:04:20.563380,78.547,79.306,78.941,79.067,79.025
2021-11-11 10:04:23.081557,78.547,79.292,78.941,79.053,78.997
2021-11-11 10:04:25.622979,78.547,79.306,78.912,79.039,78.997
2021-11-11 10:04:28.416001,78.533,79.292,78.912,79.025,78.997
2021-11-11 10:04:30.965592,78.547,79.292,78.927,79.025,78.983
2021-11-11 10:04:33.523435,78.533,79.292,78.927,79.025,78.997
2021-11-11 10:04:36.145049,78.505,79.306,78.927,79.011,78.983
2021-11-11 10:04:39.115991,78.519,79.292,78.927,79.025,78.997
2021-11-11 10:04:41.961321,78.505,79.278,78.941,79.025,79.011
2021-11-11 10:04:44.477649,78.519,79.292,78.941,79.025,79.025
2021-11-11 10:04:47.104316,78.547,79.292,78.955,79.025,79.039
2021-11-11 10:04:49.688040,78.533,79.292,78.955,79.039,79.039
2021-11-11 10:04:52.314679,78.547,79.306,78.969,79.039,79.025
2021-11-11 10:04:55.018022,78.561,79.292,78.955,79.039,79.039
2021-11-11 10:04:57.622050,78.533,79.306,78.955,79.053,79.025
2021-11-11 10:05:00.137042,78.533,79.292,78.969,79.053,79.025
2021-11-11 10:05:02.968277,78.533,79.306,78.969,79.067,79.039
2021-11-11 10:05:05.481311,78.533,79.278,78.983,79.067,79.039
2021-11-11 10:05:07.984450,78.519,79.278,78.983,79.067,79.039
2021-11-11 10:05:10.753472,78.519,79.25,78.983,79.039,79.039
2021-11-11 10:05:13.344503,78.533,79.25,78.969,79.039,79.039
2021-11-11 10:05:15.906379,78.547,79.278,78.969,79.025,79.039
2021-11-11 10:05:18.429597,78.533,79.278,78.969,79.025,79.053
2021-11-11 10:05:21.013753,78.533,79.264,78.969,79.039,79.039
2021-11-11 10:05:23.593311,78.533,79.278,78.969,79.039,79.039
2021-11-11 10:05:26.078268,78.533,79.264,78.955,79.039,79.039
2021-11-11 10:05:28.591026,78.519,79.25,78.955,79.039,79.025
2021-11-11 10:05:31.432018,78.519,79.292,78.941,79.039,79.039
2021-11-11 10:05:34.016048,78.519,79.292,78.955,79.025,79.039
2021-11-11 10:05:36.693011,78.519,79.292,78.969,79.025,79.053
2021-11-11 10:05:39.415262,78.519,79.292,78.955,79.039,79.053
2021-11-11 10:05:42.269835,78.491,79.292,78.969,79.039,79.053
2021-11-11 10:05:44.882047,78.491,79.292,78.969,79.039,79.053
2021-11-11 10:05:47.769187,78.491,79.278,78.969,79.053,79.067
2021-11-11 10:05:50.422590,78.477,79.278,78.983,79.039,79.067
2021-11-11 10:05:52.997277,78.491,79.292,78.983,79.053,79.067
2021-11-11 10:05:55.475884,78.477,79.278,78.983,79.053,79.067
2021-11-11 10:05:58.060639,78.477,79.306,78.983,79.067,79.067
2021-11-11 10:06:00.691283,78.477,79.292,79.011,79.067,79.067
2021-11-11 10:06:03.292300,78.491,79.306,78.997,79.067,79.067
2021-11-11 10:06:06.463652,78.491,79.292,78.997,79.081,79.067
2021-11-11 10:06:09.104519,78.491,79.292,78.997,79.081,79.081
2021-11-11 10:06:11.686032,78.477,79.292,79.011,79.081,79.081
2021-11-11 10:06:14.552646,78.491,79.292,79.011,79.081,79.095
2021-11-11 10:06:17.135458,78.491,79.306,79.011,79.081,79.095
2021-11-11 10:06:19.756831,78.491,79.292,79.011,79.081,79.095
2021-11-11 10:06:22.613542,78.491,79.306,79.025,79.081,79.095
2021-11-11 10:06:25.691436,78.477,79.306,79.025,79.109,79.095
2021-11-11 10:06:28.568635,78.477,79.292,79.039,79.109,79.095
2021-11-11 10:06:31.391406,78.477,79.306,79.025,79.109,79.095
2021-11-11 10:06:34.110367,78.491,79.306,79.025,79.095,79.081
2021-11-11 10:06:37.307889,78.477,79.306,79.025,79.095,79.081
2021-11-11 10:06:40.054300,78.477,79.306,79.025,79.095,79.081
2021-11-11 10:06:42.717859,78.491,79.32,79.039,79.095,79.081
2021-11-11 10:06:45.617153,78.477,79.32,79.025,79.095,79.081
2021-11-11 10:06:48.475437,78.491,79.32,79.025,79.095,79.081
2021-11-11 10:06:51.253047,78.491,79.306,79.025,79.081,79.081
2021-11-11 10:06:54.056829,78.477,79.306,79.025,79.095,79.081
2021-11-11 10:06:56.616960,78.477,79.306,79.025,79.095,79.067
2021-11-11 10:06:59.147566,78.463,79.292,79.039,79.081,79.081
2021-11-11 10:07:01.786251,78.463,79.306,79.053,79.081,79.081
2021-11-11 10:07:04.432113,78.463,79.306,79.039,79.081,79.095
2021-11-11 10:07:07.093891,78.463,79.306,79.039,79.095,79.095
2021-11-11 10:07:09.681192,78.463,79.306,79.053,79.109,79.095
2021-11-11 10:07:12.234735,78.491,79.32,79.053,79.109,79.095
2021-11-11 10:07:14.776677,78.477,79.334,79.039,79.123,79.081
2021-11-11 10:07:17.297226,78.477,79.334,79.039,79.123,79.095
2021-11-11 10:07:19.806295,78.491,79.334,79.053,79.123,79.109
2021-11-11 10:07:22.432585,78.477,79.334,79.039,79.123,79.081
2021-11-11 10:07:24.942035,78.477,79.32,79.053,79.123,79.095
2021-11-11 10:07:27.548995,78.477,79.32,79.053,79.138,79.095
2021-11-11 10:07:30.178109,78.491,79.32,79.067,79.152,79.095
2021-11-11 10:07:32.719726,78.477,79.306,79.053,79.138,79.109
2021-11-11 10:07:35.271268,78.477,79.32,79.053,79.123,79.081
2021-11-11 10:07:37.804272,78.463,79.32,79.053,79.123,79.081
2021-11-11 10:07:40.336963,78.477,79.334,79.053,79.123,79.081
2021-11-11 10:07:43.114252,78.477,79.32,79.053,79.109,79.095
2021-11-11 10:07:45.739509,78.477,79.32,79.039,79.095,79.067
2021-11-11 10:07:48.273517,78.491,79.32,79.039,79.095,79.081
2021-11-11 10:07:50.852273,78.477,79.334,79.039,79.109,79.081
2021-11-11 10:07:53.375876,78.477,79.32,79.053,79.081,79.081
2021-11-11 10:07:55.878367,78.463,79.32,79.039,79.095,79.081
2021-11-11 10:07:58.386008,78.463,79.334,79.053,79.081,79.081
2021-11-11 10:08:01.231415,78.463,79.32,79.039,79.081,79.081
2021-11-11 10:08:03.993772,78.463,79.334,79.039,79.081,79.081
2021-11-11 10:08:06.655622,78.463,79.348,79.053,79.081,79.081
2021-11-11 10:08:09.640886,78.463,79.334,79.039,79.081,79.067
2021-11-11 10:08:12.249004,78.463,79.334,79.039,79.081,79.067
2021-11-11 10:08:14.851661,78.491,79.348,79.053,79.081,79.081
2021-11-11 10:08:17.562417,78.491,79.334,79.039,79.081,79.095
2021-11-11 10:08:20.085156,78.505,79.348,79.053,79.109,79.095
2021-11-11 10:08:22.596828,78.505,79.348,79.053,79.109,79.095
2021-11-11 10:08:25.178739,78.505,79.334,79.067,79.095,79.095
2021-11-11 10:08:27.673538,78.505,79.334,79.053,79.109,79.081
2021-11-11 10:08:30.290014,78.505,79.334,79.067,79.095,79.081
2021-11-11 10:08:32.821106,78.519,79.32,79.053,79.095,79.095
2021-11-11 10:08:35.803381,78.505,79.334,79.053,79.095,79.081
2021-11-11 10:08:38.378971,78.505,79.334,79.039,79.081,79.081
2021-11-11 10:08:41.220056,78.519,79.334,79.053,79.081,79.081
2021-11-11 10:08:43.779554,78.505,79.334,79.053,79.081,79.067
2021-11-11 10:08:46.379157,78.505,79.348,79.039,79.081,79.081
2021-11-11 10:08:48.934266,78.491,79.334,79.025,79.067,79.081
2021-11-11 10:08:51.592987,78.477,79.306,79.039,79.081,79.081
2021-11-11 10:08:54.431768,78.463,79.292,79.039,79.067,79.081
2021-11-11 10:08:57.028758,78.463,79.306,79.039,79.067,79.081
2021-11-11 10:09:00.750389,78.477,79.306,79.039,79.081,79.095
2021-11-11 10:09:03.395725,78.477,79.32,79.039,79.081,79.095
2021-11-11 10:09:06.365734,78.491,79.32,79.039,79.081,79.081
2021-11-11 10:09:08.939111,78.505,79.32,79.025,79.081,79.095
2021-11-11 10:09:11.602620,78.491,79.32,79.039,79.081,79.081
2021-11-11 10:09:14.192948,78.505,79.348,79.039,79.081,79.095
2021-11-11 10:09:16.805652,78.505,79.32,79.039,79.067,79.095
2021-11-11 10:09:19.388807,78.491,79.32,79.039,79.067,79.095
2021-11-11 10:09:22.046914,78.477,79.32,79.011,79.067,79.081
2021-11-11 10:09:24.532495,78.491,79.334,79.025,79.067,79.053
2021-11-11 10:09:27.042432,78.491,79.32,79.011,79.039,79.067
2021-11-11 10:09:29.674554,78.491,79.32,78.983,79.039,79.053
2021-11-11 10:09:32.319592,78.477,79.334,78.997,79.039,79.067
2021-11-11 10:09:35.019282,78.463,79.32,78.997,79.039,79.067
2021-11-11 10:09:37.618032,78.448,79.32,79.011,79.039,79.067
2021-11-11 10:09:40.139035,78.463,79.334,78.997,79.039,79.067
2021-11-11 10:09:43.004233,78.477,79.334,78.997,79.039,79.067
2021-11-11 10:09:45.639354,78.477,79.348,79.011,79.039,79.053
2021-11-11 10:09:48.364097,78.477,79.334,78.997,79.039,79.067
2021-11-11 10:09:51.081942,78.463,79.334,78.997,79.053,79.039
2021-11-11 10:09:53.692644,78.434,79.32,78.969,79.025,79.039
2021-11-11 10:09:56.607311,78.406,79.306,78.997,78.997,79.039
2021-11-11 10:09:59.654818,78.406,79.306,78.969,78.997,79.039
2021-11-11 10:10:02.332501,78.392,79.32,78.969,78.997,79.039
2021-11-11 10:10:05.139025,78.392,79.32,78.969,78.997,79.025
2021-11-11 10:10:08.177762,78.392,79.306,78.969,78.997,79.039
2021-11-11 10:10:10.922448,78.392,79.306,78.983,78.969,79.025
2021-11-11 10:10:13.556321,78.378,79.292,78.983,78.983,79.025
2021-11-11 10:10:16.116148,78.378,79.306,78.983,78.983,79.039
2021-11-11 10:10:18.782370,78.378,79.306,78.983,78.969,79.025
2021-11-11 10:10:21.980960,78.378,79.32,78.983,78.983,79.039
2021-11-11 10:10:24.542123,78.392,79.32,78.969,78.969,79.025
2021-11-11 10:10:27.101917,78.392,79.306,78.955,78.983,79.025
2021-11-11 10:10:29.721717,78.406,79.334,78.955,78.969,78.997
2021-11-11 10:10:32.624331,78.406,79.32,78.955,78.955,78.997
2021-11-11 10:10:35.227241,78.42,79.334,78.941,78.955,79.011
2021-11-11 10:10:37.797104,78.434,79.334,78.941,78.955,79.011
2021-11-11 10:10:40.380730,78.434,79.334,78.941,78.955,79.011
2021-11-11 10:10:42.891739,78.434,79.32,78.955,78.955,79.025
2021-11-11 10:10:45.419047,78.448,79.334,78.955,78.955,78.997
2021-11-11 10:10:47.929286,78.448,79.334,78.941,78.955,78.997
2021-11-11 10:10:50.413101,78.463,79.348,78.941,78.941,79.011
2021-11-11 10:10:53.016946,78.477,79.348,78.955,78.955,79.025
2021-11-11 10:10:55.539356,78.463,79.334,78.955,78.955,78.997
2021-11-11 10:10:58.074378,78.463,79.334,78.955,78.955,79.011
2021-11-11 10:11:00.957843,78.463,79.334,78.955,78.941,78.997
2021-11-11 10:11:03.553002,78.463,79.348,78.969,78.941,79.025
2021-11-11 10:11:06.148776,78.448,79.32,78.969,78.955,79.025
2021-11-11 10:11:09.023551,78.448,79.32,78.969,78.941,79.011
2021-11-11 10:11:11.685475,78.434,79.334,78.969,78.941,79.039
2021-11-11 10:11:14.396984,78.448,79.334,78.969,78.927,79.025
2021-11-11 10:11:17.036632,78.463,79.348,78.983,78.927,79.025
2021-11-11 10:11:19.837364,78.463,79.334,78.955,78.927,78.997
2021-11-11 10:11:22.445526,78.448,79.334,78.969,78.927,79.011
2021-11-11 10:11:25.052323,78.448,79.334,78.955,78.912,78.997
2021-11-11 10:11:27.693572,78.448,79.334,78.955,78.912,78.997
2021-11-11 10:11:30.243514,78.448,79.334,78.955,78.912,78.997
2021-11-11 10:11:33.092324,78.463,79.334,78.955,78.898,78.997
2021-11-11 10:11:36.055598,78.463,79.348,78.969,78.912,78.997
2021-11-11 10:11:38.646031,78.463,79.348,78.969,78.912,79.011
2021-11-11 10:11:41.196052,78.463,79.334,78.955,78.912,78.997
2021-11-11 10:11:43.840169,78.448,79.32,78.983,78.912,78.997
2021-11-11 10:11:46.530979,78.448,79.32,78.983,78.912,79.025
2021-11-11 10:11:49.378264,78.463,79.348,78.983,78.912,79.011
2021-11-11 10:11:52.490672,78.448,79.334,78.983,78.927,79.039
2021-11-11 10:11:55.338737,78.42,79.32,78.983,78.927,79.025
2021-11-11 10:11:58.062405,78.434,79.334,78.997,78.941,79.053
2021-11-11 10:12:01.063077,78.42,79.334,79.011,78.927,79.039
2021-11-11 10:12:03.823546,78.42,79.32,79.011,78.955,79.053
2021-11-11 10:12:06.650405,78.406,79.334,79.011,78.955,79.039
2021-11-11 10:12:09.430583,78.42,79.334,79.011,78.955,79.053
2021-11-11 10:12:12.128473,78.42,79.334,78.997,78.955,79.039
2021-11-11 10:12:14.814600,78.42,79.334,79.011,78.969,79.039
2021-11-11 10:12:17.462702,78.42,79.32,78.997,78.955,79.039
2021-11-11 10:12:20.252526,78.42,79.334,78.983,78.969,79.039
2021-11-11 10:12:22.905206,78.42,79.348,78.997,78.955,79.053
2021-11-11 10:12:25.511746,78.448,79.348,78.997,78.969,79.053
2021-11-11 10:12:28.036739,78.406,79.32,78.997,78.969,79.067
2021-11-11 10:12:30.531351,78.42,79.334,78.997,78.969,79.067
2021-11-11 10:12:33.310475,78.42,79.334,79.011,78.969,79.067
2021-11-11 10:12:35.897025,78.42,79.348,78.997,78.983,79.053
2021-11-11 10:12:38.472137,78.434,79.348,78.997,78.983,79.067
2021-11-11 10:12:41.040847,78.42,79.334,79.011,78.983,79.053
2021-11-11 10:12:43.911370,78.42,79.348,79.011,78.983,79.081
2021-11-11 10:12:46.508670,78.406,79.334,78.997,78.997,79.081
2021-11-11 10:12:49.116482,78.434,79.348,79.011,78.997,79.053
2021-11-11 10:12:51.721698,78.406,79.348,79.011,78.997,79.053
2021-11-11 10:12:54.288061,78.392,79.348,78.983,78.983,79.039
2021-11-11 10:12:56.947758,78.42,79.334,78.997,78.969,79.053
2021-11-11 10:12:59.480416,78.392,79.334,78.983,78.955,79.025
2021-11-11 10:13:02.121640,78.392,79.348,78.997,78.969,79.039
2021-11-11 10:13:04.860094,78.392,79.334,78.997,78.955,79.053
